Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
9/1/2022 0:12,2860,800712490,2860,800712490,2900.16,US Dollar,2900.16,US Dollar,Reinvestment,0
9/1/2022 0:27,1394,800712580,1394,800712580,324.4,US Dollar,324.4,US Dollar,Reinvestment,0
9/1/2022 0:17,224,8003765A0,2860,800712490,5129.98,US Dollar,5129.98,US Dollar,Cheque,0
9/1/2022 0:08,1231,800712B80,1231,800712B80,118136.65,US Dollar,118136.65,US Dollar,Reinvestment,0
9/1/2022 0:12,1231,80014CA90,1231,800712B80,36026.79,US Dollar,36026.79,US Dollar,Cheque,0
9/1/2022 0:28,1231,80014CA90,1231,800712B80,23126.61,US Dollar,23126.61,US Dollar,Credit Card,0
9/1/2022 0:16,1231,80014CA90,1231,800712B80,57856.59,US Dollar,57856.59,US Dollar,Cash,0
9/1/2022 0:13,1231,80014CA90,1231,800712B80,21876.09,US Dollar,21876.09,US Dollar,ACH,0
9/1/2022 0:17,1394,8007135C0,1394,8007135C0,13.8,US Dollar,13.8,US Dollar,Reinvestment,0
9/1/2022 0:20,531,800713110,531,800713110,11290.22,US Dollar,11290.22,US Dollar,Reinvestment,0
9/1/2022 0:20,349,8006B0620,349,8006B0620,3.26,US Dollar,3.26,US Dollar,Reinvestment,0
9/1/2022 0:24,349,8006B0BC0,137074,81364C780,23.03,US Dollar,23.03,US Dollar,Credit Card,0
9/1/2022 0:00,531,800713110,531,800713110,6.14,US Dollar,6.14,US Dollar,Reinvestment,0
9/1/2022 0:14,1110,8006E5E60,1217,8.01E+45,2533.61,US Dollar,2533.61,US Dollar,Cheque,0
9/1/2022 0:08,1110,8006E5E60,1217,8.01E+45,13003.93,US Dollar,13003.93,US Dollar,Credit Card,0
9/1/2022 0:17,12,800715C20,12,800715C20,35936.58,US Dollar,35936.58,US Dollar,Reinvestment,0
9/1/2022 0:28,11222,800716470,11222,800716470,45126.06,US Dollar,45126.06,US Dollar,Reinvestment,0
9/1/2022 0:23,11,8.00E+25,11222,800716470,4333570.9,US Dollar,4333570.9,US Dollar,Cheque,0
9/1/2022 0:19,11,8.00E+25,11222,800716470,12362.96,US Dollar,12362.96,US Dollar,Credit Card,0
9/1/2022 0:19,3366,800717BF0,3366,800717BF0,967.98,US Dollar,967.98,US Dollar,Reinvestment,0
9/1/2022 0:18,20,800718790,20,800718790,60269.61,US Dollar,60269.61,US Dollar,Reinvestment,0
9/1/2022 0:02,1,80071ACA0,1,80071ACA0,146362.12,US Dollar,146362.12,US Dollar,Reinvestment,0
9/1/2022 0:09,2860,800717160,2860,800717160,10795710.73,US Dollar,10795710.73,US Dollar,Reinvestment,0
9/1/2022 0:07,3913,800718990,2860,800717160,4157.33,US Dollar,4157.33,US Dollar,Cheque,0
9/1/2022 0:10,11047,800718B70,11047,800718B70,43400.36,US Dollar,43400.36,US Dollar,Reinvestment,0
9/1/2022 0:24,1110,80071A420,1110,80071A420,644.13,US Dollar,644.13,US Dollar,Reinvestment,0
9/1/2022 0:00,20,80071A8D0,20,80071A8D0,10297.16,US Dollar,10297.16,US Dollar,Reinvestment,0
9/1/2022 0:25,3561,80071A920,3561,80071A920,11737.75,US Dollar,11737.75,US Dollar,Reinvestment,0
9/1/2022 0:17,1120,80071B190,1120,80071B190,7308.1,US Dollar,7308.1,US Dollar,Reinvestment,0
9/1/2022 0:03,3559,80071B1E0,3559,80071B1E0,10233.34,US Dollar,10233.34,US Dollar,Reinvestment,0
9/1/2022 0:12,3267,80071B3C0,3267,80071B3C0,5357.63,US Dollar,5357.63,US Dollar,Reinvestment,0
9/1/2022 0:29,1,80005CA20,1110,80071A420,10797.37,US Dollar,10797.37,US Dollar,Cheque,0
9/1/2022 0:05,1,80005CA20,1110,80071A420,7403.71,US Dollar,7403.71,US Dollar,Credit Card,0
9/1/2022 0:03,1,80005CA20,1110,80071A420,31467.77,US Dollar,31467.77,US Dollar,Cash,0
9/1/2022 0:11,11047,800718B70,11047,800718B70,16.09,US Dollar,16.09,US Dollar,Reinvestment,0
9/1/2022 0:17,11222,80071A4C0,11222,80071A4C0,22.42,US Dollar,22.42,US Dollar,Reinvestment,0
9/1/2022 0:24,20,80071A8D0,20,80071A8D0,3.98,US Dollar,3.98,US Dollar,Reinvestment,0
9/1/2022 0:01,11047,80071A9C0,11047,80071A9C0,22.3,US Dollar,22.3,US Dollar,Reinvestment,0
9/1/2022 0:12,1639,80071B050,1639,80071B050,4.84,US Dollar,4.84,US Dollar,Reinvestment,0
9/1/2022 0:04,11222,80071D070,11222,80071D070,10.17,US Dollar,10.17,US Dollar,Reinvestment,0
9/1/2022 0:27,1120,800716AE0,1120,800716AE0,18.01,US Dollar,18.01,US Dollar,Reinvestment,0
9/1/2022 0:05,1217,800716230,1217,800716230,100234.04,US Dollar,100234.04,US Dollar,Reinvestment,0
9/1/2022 0:03,3418,8007168B0,3418,8007168B0,17414.3,US Dollar,17414.3,US Dollar,Reinvestment,0
9/1/2022 0:23,1231,800714850,1231,800714850,13020506.19,US Dollar,13020506.19,US Dollar,Reinvestment,0
9/1/2022 0:19,349,8007148A0,349,8007148A0,1979.97,US Dollar,1979.97,US Dollar,Reinvestment,0
9/1/2022 0:02,394,800714990,394,800714990,8933.14,US Dollar,8933.14,US Dollar,Reinvestment,0
9/1/2022 0:06,31155,800714B20,31155,800714B20,6337.35,US Dollar,6337.35,US Dollar,Reinvestment,0
9/1/2022 0:21,11222,80071DC20,11222,80071DC20,6875.91,US Dollar,6875.91,US Dollar,Reinvestment,0
9/1/2022 0:28,1217,80030CFC0,394,800714940,7837.43,US Dollar,7837.43,US Dollar,Cheque,0
9/1/2022 0:20,1217,80030CFC0,394,800714940,4353.7,US Dollar,4353.7,US Dollar,Cash,0
9/1/2022 0:26,1231,800714850,1231,800714850,12.47,US Dollar,12.47,US Dollar,Reinvestment,0
9/1/2022 0:08,349,8007148A0,349,8007148A0,10.79,US Dollar,10.79,US Dollar,Reinvestment,0
9/1/2022 0:18,1291,800715EC0,214342,8183B64D0,5.36,US Dollar,5.36,US Dollar,Credit Card,0
9/1/2022 0:27,1394,80032BE20,1120,80071F430,12206.41,US Dollar,12206.41,US Dollar,Cheque,0
9/1/2022 0:09,1394,80032BE20,1120,80071F430,1037.53,US Dollar,1037.53,US Dollar,ACH,0
9/1/2022 0:12,11255,80071EC10,11255,80071EC10,2186.59,US Dollar,2186.59,US Dollar,Reinvestment,0
9/1/2022 0:22,20,80071F230,20,80071F230,1314.33,US Dollar,1314.33,US Dollar,Reinvestment,0
9/1/2022 0:27,70,10042B660,11046,80071F190,638.76,US Dollar,638.76,US Dollar,Cheque,0
9/1/2022 0:06,70,10042B660,11046,80071F190,1024.25,US Dollar,1024.25,US Dollar,Credit Card,0
9/1/2022 0:10,70,10042B660,11046,80071F190,57.61,US Dollar,57.61,US Dollar,Cash,0
9/1/2022 0:00,11255,80071EAD0,11255,80071EAD0,6.29,US Dollar,6.29,US Dollar,Reinvestment,0
9/1/2022 0:10,20,80071F230,20,80071F230,20.41,US Dollar,20.41,US Dollar,Reinvestment,0
9/1/2022 0:01,20,800721BF0,20,800721BF0,92683.46,US Dollar,92683.46,US Dollar,Reinvestment,0
9/1/2022 0:25,1110,800722740,1110,800722740,7.31,US Dollar,7.31,US Dollar,Reinvestment,0
9/1/2022 0:11,531,800722CA0,531,800722CA0,32573.46,US Dollar,32573.46,US Dollar,Reinvestment,0
9/1/2022 0:21,1217,8007235C0,1217,8007235C0,1476.78,US Dollar,1476.78,US Dollar,Reinvestment,0
9/1/2022 0:23,11047,800724CF0,11047,800724CF0,1229.11,US Dollar,1229.11,US Dollar,Reinvestment,0
9/1/2022 0:11,1394,8007249F0,1394,8007249F0,860364.1,US Dollar,860364.1,US Dollar,Reinvestment,0
9/1/2022 0:18,531,800725B60,531,800725B60,8468922.97,US Dollar,8468922.97,US Dollar,Reinvestment,0
9/1/2022 0:11,1120,8007261F0,1120,8007261F0,460297.49,US Dollar,460297.49,US Dollar,Reinvestment,0
9/1/2022 0:07,1120,8007261F0,1120,8007261F0,9.67,US Dollar,9.67,US Dollar,Reinvestment,0
9/1/2022 0:08,11222,800726800,11222,800726800,4804.56,US Dollar,4804.56,US Dollar,Reinvestment,0
9/1/2022 0:20,11222,8007267B0,11222,8007267B0,10.56,US Dollar,10.56,US Dollar,Reinvestment,0
9/1/2022 0:28,1291,8.01E+35,1291,8.01E+35,3737.99,US Dollar,3737.99,US Dollar,Reinvestment,0
9/1/2022 0:07,11,800727380,11,800727380,17540.68,US Dollar,17540.68,US Dollar,Reinvestment,0
9/1/2022 0:10,11,800727380,11,800727380,14.31,US Dollar,14.31,US Dollar,Reinvestment,0
9/1/2022 0:01,1394,8.01E+06,1394,8.01E+06,51964.36,US Dollar,51964.36,US Dollar,Reinvestment,0
9/1/2022 0:17,1394,800728500,1394,800728500,974174.06,US Dollar,974174.06,US Dollar,Reinvestment,0
9/1/2022 0:05,394,800286860,2860,8007285A0,18928.06,US Dollar,18928.06,US Dollar,Cheque,0
9/1/2022 0:18,394,800286860,2860,8007285A0,2708.51,US Dollar,2708.51,US Dollar,Credit Card,0
9/1/2022 0:25,394,800286860,2860,8007285A0,991.65,US Dollar,991.65,US Dollar,ACH,0
9/1/2022 0:22,394,800286860,2860,8007285A0,1393.68,US Dollar,1393.68,US Dollar,Wire,0
9/1/2022 0:06,2860,8007285A0,2860,8007285A0,24.11,US Dollar,24.11,US Dollar,Reinvestment,0
9/1/2022 0:09,12,800728B60,12,800728B60,318561.07,US Dollar,318561.07,US Dollar,Reinvestment,0
9/1/2022 0:19,11255,800728FA0,11255,800728FA0,112190.22,US Dollar,112190.22,US Dollar,Reinvestment,0
9/1/2022 0:25,20,800115330,11255,800728FA0,52315.49,US Dollar,52315.49,US Dollar,Cheque,0
9/1/2022 0:04,20,800115330,11255,800728FA0,13747.13,US Dollar,13747.13,US Dollar,Cash,0
9/1/2022 0:19,11255,80072A560,11255,80072A560,973144.48,US Dollar,973144.48,US Dollar,Reinvestment,0
9/1/2022 0:07,11222,80072A5B0,11222,80072A5B0,200924.22,US Dollar,200924.22,US Dollar,Reinvestment,0
9/1/2022 0:20,11222,80072A5B0,11222,80072A5B0,22.38,US Dollar,22.38,US Dollar,Reinvestment,0
9/1/2022 0:09,2860,80072AB30,2860,80072AB30,33161.23,US Dollar,33161.23,US Dollar,Reinvestment,0
9/1/2022 0:12,1639,80072ABD0,1639,80072ABD0,7703.02,US Dollar,7703.02,US Dollar,Reinvestment,0
9/1/2022 0:25,20,8005E5570,1639,80072ABD0,3097.66,US Dollar,3097.66,US Dollar,Cheque,0
9/1/2022 0:27,20,8005E5570,1639,80072ABD0,1620.81,US Dollar,1620.81,US Dollar,Credit Card,0
9/1/2022 0:02,20,8005E5570,1639,80072ABD0,525.26,US Dollar,525.26,US Dollar,ACH,0
9/1/2022 0:05,20,8005E5570,1639,80072ABD0,340.91,US Dollar,340.91,US Dollar,Wire,0
9/1/2022 0:08,20,8001DC9B0,531,80072B3F0,17966.73,US Dollar,17966.73,US Dollar,Cheque,0
9/1/2022 0:27,20,8001DC9B0,531,80072B3F0,8183.26,US Dollar,8183.26,US Dollar,ACH,0
9/1/2022 0:10,349,80072C580,349,80072C580,17739.3,US Dollar,17739.3,US Dollar,Reinvestment,0
9/1/2022 0:17,349,80072C580,349,80072C580,17.52,US Dollar,17.52,US Dollar,Reinvestment,0
9/1/2022 0:27,11255,80072CA90,11255,80072CA90,306.69,US Dollar,306.69,US Dollar,Reinvestment,0
9/1/2022 0:05,1291,80072C9A0,1291,80072C9A0,15.89,US Dollar,15.89,US Dollar,Reinvestment,0
9/1/2022 0:21,1120,80072D840,1120,80072D840,12.73,US Dollar,12.73,US Dollar,Reinvestment,0
9/1/2022 0:14,11255,80072EA70,11255,80072EA70,24.69,US Dollar,24.69,US Dollar,Reinvestment,0
9/1/2022 0:04,1639,80072F5E0,1639,80072F5E0,58686.89,US Dollar,58686.89,US Dollar,Reinvestment,0
9/1/2022 0:11,1394,80072FED0,1394,80072FED0,585920.62,US Dollar,585920.62,US Dollar,Reinvestment,0
9/1/2022 0:00,531,8007307B0,531,8007307B0,221212.66,US Dollar,221212.66,US Dollar,Reinvestment,0
9/1/2022 0:04,531,800730800,531,800730800,50776.51,US Dollar,50776.51,US Dollar,Reinvestment,0
9/1/2022 0:08,11255,8007308A0,11255,8007308A0,193132.84,US Dollar,193132.84,US Dollar,Reinvestment,0
9/1/2022 0:29,11255,8007308A0,11255,8007308A0,12.62,US Dollar,12.62,US Dollar,Reinvestment,0
9/1/2022 0:14,1291,800731DB0,1291,800731DB0,35113.71,US Dollar,35113.71,US Dollar,Reinvestment,0
9/1/2022 0:26,224,8001E5000,1291,800731DB0,264265.53,US Dollar,264265.53,US Dollar,Cheque,0
9/1/2022 0:26,224,8001E5000,1291,800731DB0,335528.6,US Dollar,335528.6,US Dollar,ACH,0
9/1/2022 0:06,11255,8007317D0,11255,8007317D0,42625.55,US Dollar,42625.55,US Dollar,Reinvestment,0
9/1/2022 0:18,394,800732000,394,800732000,130.58,US Dollar,130.58,US Dollar,Reinvestment,0
9/1/2022 0:22,2860,8.01E+06,2860,8.01E+06,5.03,US Dollar,5.03,US Dollar,Reinvestment,0
9/1/2022 0:16,11,800733010,11,800733010,1388.55,US Dollar,1388.55,US Dollar,Reinvestment,0
9/1/2022 0:16,224,800733EA0,224,800733EA0,63144.14,US Dollar,63144.14,US Dollar,Reinvestment,0
9/1/2022 0:15,224,800733EA0,224,800733EA0,6.82,US Dollar,6.82,US Dollar,Reinvestment,0
9/1/2022 0:09,12,8007329A0,12,8007329A0,853.3,US Dollar,853.3,US Dollar,Reinvestment,0
9/1/2022 0:02,11046,800733CB0,11046,800733CB0,833.36,US Dollar,833.36,US Dollar,Reinvestment,0
9/1/2022 0:21,1394,800734110,1394,800734110,11.87,US Dollar,11.87,US Dollar,Reinvestment,0
9/1/2022 0:04,11255,800734160,11255,800734160,62.7,US Dollar,62.7,US Dollar,Reinvestment,0
9/1/2022 0:04,2860,800734200,2860,800734200,6564.45,US Dollar,6564.45,US Dollar,Reinvestment,0
9/1/2022 0:10,31165,800734250,31165,800734250,6963.99,US Dollar,6963.99,US Dollar,Reinvestment,0
9/1/2022 0:16,2860,8007339A0,2860,8007339A0,21.72,US Dollar,21.72,US Dollar,Reinvestment,0
9/1/2022 0:05,11255,800734160,11255,800734160,14.71,US Dollar,14.71,US Dollar,Reinvestment,0
9/1/2022 0:11,349,8.01E+06,349,8.01E+06,11.03,US Dollar,11.03,US Dollar,Reinvestment,0
9/1/2022 0:22,11047,800734430,23571,80776D240,124.83,US Dollar,124.83,US Dollar,Credit Card,0
9/1/2022 0:06,1217,800736700,1217,800736700,990641.06,US Dollar,990641.06,US Dollar,Reinvestment,0
9/1/2022 0:24,1120,800736930,1120,800736930,13138.66,US Dollar,13138.66,US Dollar,Reinvestment,0
9/1/2022 0:02,11265,8007381F0,11265,8007381F0,16159.7,US Dollar,16159.7,US Dollar,Reinvestment,0
9/1/2022 0:00,11222,80073AA60,11222,80073AA60,408215.98,US Dollar,408215.98,US Dollar,Reinvestment,0
9/1/2022 0:09,20,80073B1E0,20,80073B1E0,1523571.45,US Dollar,1523571.45,US Dollar,Reinvestment,0
9/1/2022 0:02,1120,80073B6C0,1120,80073B6C0,7391.48,US Dollar,7391.48,US Dollar,Reinvestment,0
9/1/2022 0:23,3892,80073BFF0,1120,80073B6C0,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:12,1,80073CBB0,1,80073CBB0,2729.62,US Dollar,2729.62,US Dollar,Reinvestment,0
9/1/2022 0:13,224,8004DD2D0,1231,80073D8F0,3052.6,US Dollar,3052.6,US Dollar,Cheque,0
9/1/2022 0:29,224,8004DD2D0,1231,80073D8F0,8627.93,US Dollar,8627.93,US Dollar,Credit Card,0
9/1/2022 0:20,224,8004DD2D0,1231,80073D8F0,9238.56,US Dollar,9238.56,US Dollar,Cash,0
9/1/2022 0:13,224,8004DD2D0,1231,80073D8F0,5919.02,US Dollar,5919.02,US Dollar,ACH,0
9/1/2022 0:20,1231,80073D8F0,1231,80073D8F0,20.52,US Dollar,20.52,US Dollar,Reinvestment,0
9/1/2022 0:13,20,80073F050,20,80073F050,24.43,US Dollar,24.43,US Dollar,Reinvestment,0
9/1/2022 0:27,1231,80073F690,1231,80073F690,21.16,US Dollar,21.16,US Dollar,Reinvestment,0
9/1/2022 0:04,11,80067DB00,11255,800740610,3368.63,US Dollar,3368.63,US Dollar,Cheque,0
9/1/2022 0:21,11,80067DB00,11255,800740610,13556.28,US Dollar,13556.28,US Dollar,Credit Card,0
9/1/2022 0:20,11255,800740610,11255,800740610,11.58,US Dollar,11.58,US Dollar,Reinvestment,0
9/1/2022 0:12,11046,80073D250,11046,80073D250,11.86,US Dollar,11.86,US Dollar,Reinvestment,0
9/1/2022 0:01,3235,80073D2F0,11047,80073D390,1525.34,US Dollar,1525.34,US Dollar,ACH,0
9/1/2022 0:05,11,80073DB80,11,80073DB80,505.95,US Dollar,505.95,US Dollar,Reinvestment,0
9/1/2022 0:00,3234,80073E8C0,11222,80071D020,3455.37,US Dollar,3455.37,US Dollar,Cheque,0
9/1/2022 0:01,11,80073E910,11,80073E910,603.71,US Dollar,603.71,US Dollar,Reinvestment,0
9/1/2022 0:26,11222,80073F400,11222,80073F400,7669.14,US Dollar,7669.14,US Dollar,Reinvestment,0
9/1/2022 0:05,224,80034FAA0,11046,80073D250,3450.8,US Dollar,3450.8,US Dollar,Cheque,0
9/1/2022 0:28,224,80034FAA0,11046,80073D250,12203.21,US Dollar,12203.21,US Dollar,Credit Card,0
9/1/2022 0:24,11046,80073D250,11046,80073D250,19.06,US Dollar,19.06,US Dollar,Reinvestment,0
9/1/2022 0:01,1422,80073D4D0,1277,800AC3D20,283.28,US Dollar,283.28,US Dollar,Credit Card,0
9/1/2022 0:07,11,80073E910,11,80073E910,9.25,US Dollar,9.25,US Dollar,Reinvestment,0
9/1/2022 0:14,1231,80073E9B0,1231,80073E9B0,23.52,US Dollar,23.52,US Dollar,Reinvestment,0
9/1/2022 0:07,1217,800742EA0,1217,800742EA0,8307.65,US Dollar,8307.65,US Dollar,Reinvestment,0
9/1/2022 0:24,11,8006E74D0,1217,800742EA0,171672.26,US Dollar,171672.26,US Dollar,Cheque,0
9/1/2022 0:12,11,8006E74D0,1217,800742EA0,2390.75,US Dollar,2390.75,US Dollar,Credit Card,0
9/1/2022 0:02,11,8006E74D0,1217,800742EA0,126101.61,US Dollar,126101.61,US Dollar,Cash,0
9/1/2022 0:22,11,8006E74D0,1217,800742EA0,99554.32,US Dollar,99554.32,US Dollar,ACH,0
9/1/2022 0:10,11,8006E74D0,1217,800742EA0,177112.8,US Dollar,177112.8,US Dollar,Wire,0
9/1/2022 0:05,31009,800743A30,31009,800743A30,1192.84,US Dollar,1192.84,US Dollar,Reinvestment,0
9/1/2022 0:15,1231,800611CE0,20,800743940,5115.03,US Dollar,5115.03,US Dollar,Cheque,0
9/1/2022 0:26,1231,800611CE0,20,800743940,2631.62,US Dollar,2631.62,US Dollar,Credit Card,0
9/1/2022 0:09,531,8007438A0,531,8007438A0,9.15,US Dollar,9.15,US Dollar,Reinvestment,0
9/1/2022 0:21,1110,8007450B0,1110,8007450B0,10.17,US Dollar,10.17,US Dollar,Reinvestment,0
9/1/2022 0:27,349,800745A00,349,800745A00,1454.53,US Dollar,1454.53,US Dollar,Reinvestment,0
9/1/2022 0:17,349,800745A00,349,800745A00,17.68,US Dollar,17.68,US Dollar,Reinvestment,0
9/1/2022 0:26,11222,80071D070,1394,800746180,26832.13,US Dollar,26832.13,US Dollar,Cheque,0
9/1/2022 0:20,11222,80071D070,1394,800746180,4476.47,US Dollar,4476.47,US Dollar,Credit Card,0
9/1/2022 0:21,11222,80071D070,1394,800746180,9096.33,US Dollar,9096.33,US Dollar,ACH,0
9/1/2022 0:01,1291,800755670,1291,800755670,319920.99,US Dollar,319920.99,US Dollar,Reinvestment,0
9/1/2022 0:29,31059,8007556C0,31059,8007556C0,29699.3,US Dollar,29699.3,US Dollar,Reinvestment,0
9/1/2022 0:09,1639,800755B40,1639,800755B40,4713716.86,US Dollar,4713716.86,US Dollar,Reinvestment,0
9/1/2022 0:18,1422,8007561C0,11222,800755D70,35201437,US Dollar,35201437,US Dollar,ACH,0
9/1/2022 0:21,1422,8007561C0,1422,8007561C0,1010812.57,US Dollar,1010812.57,US Dollar,Reinvestment,0
9/1/2022 0:25,11222,800755D70,113317,81A9FEDD0,0.33,US Dollar,0.33,US Dollar,Credit Card,0
9/1/2022 0:07,1422,8007561C0,1422,8007561C0,8.65,US Dollar,8.65,US Dollar,Reinvestment,0
9/1/2022 0:29,11255,800756F20,11255,800756F20,38363.2,US Dollar,38363.2,US Dollar,Reinvestment,0
9/1/2022 0:02,20,800757B00,20,800757B00,15592.35,US Dollar,15592.35,US Dollar,Reinvestment,0
9/1/2022 0:14,3518,8007486D0,3518,8007486D0,2879.82,US Dollar,2879.82,US Dollar,Reinvestment,0
9/1/2022 0:29,12,800748770,12,800748770,382021.28,US Dollar,382021.28,US Dollar,Reinvestment,0
9/1/2022 0:10,3264,800749ED0,3264,800749ED0,7024.24,US Dollar,7024.24,US Dollar,Reinvestment,0
9/1/2022 0:01,11,800749F70,11,800749F70,2173.17,US Dollar,2173.17,US Dollar,Reinvestment,0
9/1/2022 0:00,1639,8004A0030,1231,800748630,73046.2,US Dollar,73046.2,US Dollar,Cheque,0
9/1/2022 0:09,1639,8004A0030,1231,800748630,22411.11,US Dollar,22411.11,US Dollar,ACH,0
9/1/2022 0:28,1639,8004A0030,1231,800748630,7769.33,US Dollar,7769.33,US Dollar,Wire,0
9/1/2022 0:25,531,800755480,531,800755480,4.55,US Dollar,4.55,US Dollar,Reinvestment,0
9/1/2022 0:25,1110,8007572D0,1110,8007572D0,20.66,US Dollar,20.66,US Dollar,Reinvestment,0
9/1/2022 0:29,1231,8.01E+65,1231,8.01E+65,20.92,US Dollar,20.92,US Dollar,Reinvestment,0
9/1/2022 0:09,31070,800747210,31070,800747210,12553.87,US Dollar,12553.87,US Dollar,Reinvestment,0
9/1/2022 0:15,349,800747940,349,800747940,15.15,US Dollar,15.15,US Dollar,Reinvestment,0
9/1/2022 0:06,1,800747A30,1,800747A30,11.9,US Dollar,11.9,US Dollar,Reinvestment,0
9/1/2022 0:28,1110,800747F90,1110,800747F90,17.81,US Dollar,17.81,US Dollar,Reinvestment,0
9/1/2022 0:19,11255,800748170,11255,800748170,3.32,US Dollar,3.32,US Dollar,Reinvestment,0
9/1/2022 0:18,11,800758890,11,800758890,22.98,US Dollar,22.98,US Dollar,Reinvestment,0
9/1/2022 0:19,11222,800758980,11222,800758980,6.55,US Dollar,6.55,US Dollar,Reinvestment,0
9/1/2022 0:22,11046,80075A2D0,11046,80075A2D0,118260.43,US Dollar,118260.43,US Dollar,Reinvestment,0
9/1/2022 0:23,1217,8004D79F0,12,80075A8F0,58062.41,US Dollar,58062.41,US Dollar,Cheque,0
9/1/2022 0:16,1217,8004D79F0,12,80075A8F0,25610.31,US Dollar,25610.31,US Dollar,Credit Card,0
9/1/2022 0:19,1217,8004D79F0,12,80075A8F0,208554.07,US Dollar,208554.07,US Dollar,Cash,0
9/1/2022 0:23,12,80075A8F0,12,80075A8F0,19.39,US Dollar,19.39,US Dollar,Reinvestment,0
9/1/2022 0:09,3939,80075B640,11046,80075B1E0,1194.48,US Dollar,1194.48,US Dollar,ACH,0
9/1/2022 0:23,20,800746C00,20,800746C00,3366.3,US Dollar,3366.3,US Dollar,Reinvestment,0
9/1/2022 0:18,11047,800746800,11047,800746800,23.87,US Dollar,23.87,US Dollar,Reinvestment,0
9/1/2022 0:01,1120,80075CBD0,1120,80075CBD0,145645.3,US Dollar,145645.3,US Dollar,Reinvestment,0
9/1/2022 0:13,531,80075D500,531,80075D500,204608.77,US Dollar,204608.77,US Dollar,Reinvestment,0
9/1/2022 0:03,3232,80075DA00,3232,80075DA00,22269.19,US Dollar,22269.19,US Dollar,Reinvestment,0
9/1/2022 0:07,11047,80075D300,11047,80075D300,21.68,US Dollar,21.68,US Dollar,Reinvestment,0
9/1/2022 0:22,1422,80075F230,1422,80075F230,35708.24,US Dollar,35708.24,US Dollar,Reinvestment,0
9/1/2022 0:03,1291,800761290,1291,800761290,305263.5,US Dollar,305263.5,US Dollar,Reinvestment,0
9/1/2022 0:11,1110,8.01E+06,1110,8.01E+06,10.31,US Dollar,10.31,US Dollar,Reinvestment,0
9/1/2022 0:27,11255,8007405C0,11255,8007405C0,4.55,US Dollar,4.55,US Dollar,Reinvestment,0
9/1/2022 0:24,11255,800765ED0,11255,800765ED0,576.72,US Dollar,576.72,US Dollar,Reinvestment,0
9/1/2022 0:21,224,8007693D0,224,8007693D0,545997.06,US Dollar,545997.06,US Dollar,Reinvestment,0
9/1/2022 0:27,1639,80076AFF0,1639,80076AFF0,8822.6,US Dollar,8822.6,US Dollar,Reinvestment,0
9/1/2022 0:13,11,8001E7F80,1639,80076AFF0,380479.27,US Dollar,380479.27,US Dollar,Cheque,0
9/1/2022 0:01,224,80076B4F0,224,80076B4F0,1496042.58,US Dollar,1496042.58,US Dollar,Reinvestment,0
9/1/2022 0:10,224,80076B4F0,224,80076B4F0,7.43,US Dollar,7.43,US Dollar,Reinvestment,0
9/1/2022 0:20,1422,80076B540,1422,80076B540,7.46,US Dollar,7.46,US Dollar,Reinvestment,0
9/1/2022 0:05,11,80076D970,11,80076D970,395270.19,US Dollar,395270.19,US Dollar,Reinvestment,0
9/1/2022 0:15,3535,80076E1B0,3535,80076E1B0,5403.96,US Dollar,5403.96,US Dollar,Reinvestment,0
9/1/2022 0:08,349,80076E9C0,349,80076E9C0,69609.03,US Dollar,69609.03,US Dollar,Reinvestment,0
9/1/2022 0:15,11,800592930,349,80076E9C0,76548.51,US Dollar,76548.51,US Dollar,Cheque,0
9/1/2022 0:01,11,800592930,349,80076E9C0,2924.14,US Dollar,2924.14,US Dollar,Cash,0
9/1/2022 0:24,11046,80076F3C0,235053,814449250,33.5,US Dollar,33.5,US Dollar,Credit Card,0
9/1/2022 0:07,20,800770050,20,800770050,307417.53,US Dollar,307417.53,US Dollar,Reinvestment,0
9/1/2022 0:06,12,8004FE2F0,20,800771260,122.56,US Dollar,122.56,US Dollar,Cheque,0
9/1/2022 0:01,12,8004FE2F0,20,800771260,545.1,US Dollar,545.1,US Dollar,Credit Card,0
9/1/2022 0:29,20,800771260,20,800771260,4.38,US Dollar,4.38,US Dollar,Reinvestment,0
9/1/2022 0:09,20,8007717D0,20,8007717D0,224678.61,US Dollar,224678.61,US Dollar,Reinvestment,0
9/1/2022 0:18,531,8.01E+06,531,8.01E+06,13.96,US Dollar,13.96,US Dollar,Reinvestment,0
9/1/2022 0:04,11222,80077B7B0,11222,80077B7B0,4.4,US Dollar,4.4,US Dollar,Reinvestment,0
9/1/2022 0:04,1110,8006FCE80,1110,8006FCE80,8130677.76,US Dollar,8130677.76,US Dollar,Reinvestment,0
9/1/2022 0:11,1,800780700,1,800780700,9439.39,US Dollar,9439.39,US Dollar,Reinvestment,0
9/1/2022 0:05,11265,800781CA0,11265,800781CA0,55.1,US Dollar,55.1,US Dollar,Reinvestment,0
9/1/2022 0:24,224,800780610,224,800780610,17.69,US Dollar,17.69,US Dollar,Reinvestment,0
9/1/2022 0:15,1217,800780B30,1217,800780B30,24.76,US Dollar,24.76,US Dollar,Reinvestment,0
9/1/2022 0:05,531,80054F690,11255,80078D6B0,1207.98,US Dollar,1207.98,US Dollar,Cheque,0
